Nombre,EjeMayor,PeriodoDias,Excentricidad
KOI_5863.01,0.0795737,8.67241737,0
KOI_5868.01,0.165056,22.7783103,0
KOI_5869.01,0.404872,114.407191,0
KOI_5482.01,0.19371,31.7077377,0
KOI_5483.01,0.128145,17.946326567,0
KOI_5484.01,0.760678,204.827272,0
KOI_5485.01,0.101314,9.3589338,0
KOI_5486.01,0.0566298,4.154681917,0
KOI_5487.01,0.271189,48.8135536,0
KOI_5612.01,0.951983,353.658882,0
KOI_5613.01,0.968332,346.41739,0
KOI_238.03,1.00026,362.99479,0
KOI_4647.02,0.104101,12.0086539,0
KOI_4657.02,0.0885894,10.43151402,0
KOI_4895.02,0.249316,47.5569733,0
KOI_600.02,0.882031,294.055263,0
KOI_649.02,0.0974217,10.2092711,0
KOI_6028.01,0.231766,37.806940892,0
KOI_651.02,0.898012,320.18472,0
KOI_5927.01,1.12831,436.39536,0
KOI_5929.01,1.16491,466.00437,0
KOI_5932.01,0.938827,355.865542,0
KOI_5935.01,1.00443,416.878931,0
KOI_5936.01,0.269319,48.3879841,0
KOI_5938.01,1.33903,545.20509,0
KOI_5939.01,0.456412,105.0537272,0
KOI_5941.01,0.221798,44.7064636,0
KOI_5943.01,0.175698,27.2021168,0
KOI_5944.01,0.310499,64.7121887207,0
KOI_5948.01,0.995753,398.510769,0
KOI_5949.01,1.33512,559.78519,0
KOI_5950.01,0.41882,109.440158,0
KOI_5952.01,0.570461,164.510492,0
KOI_5953.01,1.00716,370.82653,0
KOI_5954.01,0.346252,73.909453,0
KOI_5959.01,0.775365,251.481876,0
KOI_5960.01,0.187645,32.4187233,0
KOI_5961.01,0.112562,19.159761065,0
KOI_5964.01,0.204272,32.0333373,0
KOI_5965.01,0.221869,43.3970409,0
KOI_5966.01,1.0316,478.79185,0
KOI_5968.01,0.444095,97.9426773,0
KOI_5971.01,0.998378,493.306118,0
KOI_5974.01,0.0477269,4.76819969,0
KOI_5976.01,0.0435258,2.7095863782,0
KOI_6182.02,0.167372,28.6836747,0
KOI_6186.01,0.0530824,5.342626177,0
KOI_6188.01,0.0255283,1.645300343,0
KOI_4032.03,0.0615379,5.99269021,0
KOI_4032.04,0.0552719,5.10110483,0
KOI_4034.02,0.112987,11.60920238,0
KOI_4103.02,0.102811,14.2371702,0
KOI_6093.01,0.132841,20.5724563,0
KOI_6093.02,0.16022,27.2498383,0
KOI_1015.03,0.137168,16.9976495,0
KOI_6191.01,0.0916605,9.70440368,0
KOI_1616.02,0.218527,34.7749378,0
KOI_6191.02,0.110075,12.7711266,0
KOI_6194.01,0.299392,42.291691,0
KOI_6195.01,0.0205329,1.444503036,0
KOI_4192.02,0.19424,32.0274562,0
KOI_4246.02,0.0844669,8.75622575,0
KOI_4287.02,0.0938472,9.6183498,0
KOI_4385.02,1.01404,386.372393,0
KOI_4385.03,0.128206,17.3693763,0
KOI_4435.02,0.136824,17.8684605,0
KOI_6101.01,0.128623,17.734022072,0
KOI_1053.02,0.243639,46.2454615,0
KOI_6202.01,0.244892,47.2564329,0
KOI_4541.02,0.128712,17.23585,0
KOI_4567.02,0.0549041,4.67244662,0
KOI_6102.01,0.310114,54.2902866,0
KOI_6103.01,1.17072,453.54372,0
KOI_6103.02,0.489989,122.8060764,0
KOI_6209.01,0.107401,12.71424524,0
KOI_1839.02,0.341118,80.4110178,0
KOI_6209.02,0.0770763,7.7296617,0
KOI_6210.01,0.288063,51.8565656,0
KOI_6108.01,1.12897,485.924217,0
KOI_1082.04,0.0850578,9.65500061,0
KOI_6109.02,0.104716,10.00473325,0
KOI_6111.01,0.897293,228.662132,0
KOI_6114.01,0.218587,24.955998797,0
KOI_6216.02,0.280619,46.0793132,0
KOI_6115.01,0.642972,168.669348,0
KOI_6118.02,0.0608465,4.66187536,0
KOI_6120.01,0.399232,90.098725,0
KOI_6120.02,0.691576,205.41888,0
KOI_6121.01,0.0232546,1.2371395826,0
KOI_6217.01,0.062558,7.70155434,0
KOI_6224.01,0.451478,91.2057304,0
KOI_6124.01,0.0905715,6.932382164,0
KOI_1310.02,0.548499,144.69277,0
KOI_1996.02,0.0594904,7.07394391,0
KOI_6228.01,0.141902,21.09078448,0
KOI_6130.01,0.0212316,1.542902974,0
KOI_6132.01,0.223674,33.318875,0
KOI_6132.02,0.0833882,7.58443956,0
KOI_6235.01,0.0317559,2.0538749825,0
KOI_2012.02,0.612754,180.92557,0
KOI_6238.01,0.729433,197.054316,0
KOI_6137.01,0.107461,12.4970312,0
KOI_6137.02,0.0756716,7.38460876,0
KOI_6141.01,0.500551,96.509214,0
KOI_6239.01,1.05772,406.497296,0
KOI_6242.01,0.756212,212.435037,0
KOI_353.03,0.107106,11.16195458,0
KOI_6242.02,0.3839,76.839946,0
KOI_841.04,0.81131,269.291976,0
KOI_6145.01,0.147264,19.6731939,0
KOI_6145.02,0.206463,32.658199,0
KOI_6145.03,0.0761424,7.3142142,0
KOI_6242.03,0.390621,78.8668403,0
KOI_6245.02,0.462648,112.32068,0
KOI_6246.01,0.0866621,9.13315599,0
KOI_6150.01,0.324488,48.9528113,0
KOI_6151.01,1.04253,431.78124,0
KOI_6251.01,0.147248,14.6676948601,0
KOI_2163.03,0.1838,28.2251832,0
KOI_2183.03,0.547638,150.377764,0
KOI_2184.02,0.365769,95.907157,0
KOI_2194.03,1.14086,445.217397,0
KOI_6047.01,0.101183,8.752915099,0
KOI_337.02,0.567295,154.603098,0
KOI_1519.02,0.280159,57.1328433,0
KOI_2209.02,0.19812,35.5024433,0
KOI_2210.02,0.604735,210.628962,0
KOI_2327.02,0.243997,46.3311137,0
KOI_2393.02,0.0146754,0.766692249,0
KOI_896.03,0.180211,28.8670446,0
KOI_6164.01,0.177031,29.5126893,0
KOI_6166.01,0.101588,12.20654025,0
KOI_6166.02,0.0677716,6.65119761,0
KOI_2450.02,0.0704928,7.19302464,0
KOI_2610.02,0.530876,115.22885,0
KOI_2714.03,0.644812,184.261169,0
KOI_2828.02,1.15236,505.465985,0
KOI_2869.02,0.847432,274.72883,0
KOI_2871.03,0.132584,18.0808025,0
KOI_6066.01,0.120355,13.7875201182,0
KOI_945.03,0.331394,66.7900451,0
KOI_1522.02,0.105318,12.6548715,0
KOI_2926.03,0.121315,20.9568158,0
KOI_2926.04,0.179229,37.6327084,0
KOI_2971.02,0.200002,31.9529882,0
KOI_3028.02,1.12062,458.09359,0
KOI_3088.02,0.332029,67.8756206,0
KOI_3214.02,0.192119,25.0892142,0
KOI_3371.02,0.0927553,12.25382435,0
KOI_6172.01,0.185928,31.8133817,0
KOI_6175.01,0.100396,9.868669924,0
KOI_6176.01,0.592412,143.093176,0
KOI_3401.02,0.904134,326.669502,0
KOI_492.02,0.810278,265.312822,0
KOI_3410.02,0.306323,61.56783,0
KOI_3440.02,0.286434,58.9404738,0
KOI_3444.04,0.0966808,14.15023341,0
KOI_3456.02,1.19844,486.12901,0
KOI_3503.02,0.191042,31.824729,0
KOI_266.02,0.278801,47.7434814,0
KOI_992.02,0.054169,4.57837494,0
KOI_6079.01,0.123023,15.2493374781,0
KOI_6178.01,0.11089,13.0327606,0
KOI_6178.02,0.20938,33.8140647,0
KOI_6179.01,0.130576,16.2955175,0
KOI_6180.01,0.213762,28.201998,0
KOI_6182.01,0.128253,19.2404242,0
KOI_1608.03,0.731638,232.045336,0
KOI_3504.02,0.530299,140.244087,0
KOI_3878.02,0.115742,15.35750294,0
KOI_3954.02,0.0598553,5.71672103,0
KOI_520.04,0.25333,51.1663342,0
KOI_4009.02,0.369191,77.792695,0
KOI_993.03,0.379715,86.723626,0
KOI_750.03,0.0945841,14.5167939,0
KOI_3283.02,0.135262,20.5722033,0
KOI_3283.03,0.355641,87.7075921,0
KOI_3741.03,0.0592779,5.11177043,0
KOI_3741.04,0.0904262,9.63105189,0
KOI_4913.02,0.0916617,8.97376187,0
KOI_2311.03,0.442288,104.3520051,0
KOI_2433.06,0.0670482,6.06325307,0
KOI_2433.07,0.394189,86.433341,0
KOI_2533.03,0.188975,26.1137288,0
